Time,Position,Velocity,Angle,Voltage,Current
9.300528,-482.0,-70.0,74.06896551724137,6.0940371456500495,10.25
9.322976,-497.0,-71.0,73.29310344827586,6.0940371456500495,10.25
9.340377,-508.0,-72.0,72.72413793103448,6.0940371456500495,10.25
9.369105000000001,-540.0,-74.0,71.06896551724137,6.0940371456500495,10.25
9.40127,-557.0,-74.0,70.18965517241378,6.0940371456500495,10.25
9.431348,-585.0,-75.0,68.74137931034483,6.0940371456500495,10.125
9.458071,-605.0,-76.0,67.70689655172413,6.168963831867058,10.0
9.477038,-620.0,-77.0,66.9310344827586,6.168963831867058,10.0
9.501958000000002,-635.0,-78.0,66.1551724137931,6.168963831867058,10.125
9.542877,-668.0,-79.0,64.44827586206895,6.168963831867058,10.125
9.595218,-717.0,-78.0,61.91379310344826,6.168963831867058,10.0
9.619515,-733.0,-79.0,61.086206896551715,6.168963831867058,9.875
9.637978,-750.0,-80.0,60.20689655172413,6.168963831867058,9.875
9.657741000000001,-766.0,-82.0,59.37931034482757,6.168963831867058,10.0
9.679098,-782.0,-83.0,58.551724137931025,6.168963831867058,10.0
9.715666000000002,-819.0,-84.0,56.63793103448275,6.168963831867058,10.0
9.740334,-838.0,-84.0,55.655172413793096,6.168963831867058,9.875
9.758772,-852.0,-85.0,54.93103448275861,6.168963831867058,10.0
9.780846,-873.0,-85.0,53.84482758620688,6.119012707722385,10.0
9.817482000000002,-902.0,-86.0,52.34482758620688,6.119012707722385,10.125
9.839188,-920.0,-85.0,51.41379310344826,6.119012707722385,10.0
9.857391,-935.0,-83.0,50.63793103448275,6.119012707722385,10.0
9.878598,-957.0,-83.0,49.499999999999986,6.119012707722385,9.875
9.904725,-973.0,-84.0,47.74137931034482,6.119012707722385,9.875
9.936655000000002,-1010.0,-86.0,46.75862068965516,6.168963831867058,9.875
9.957459,-1027.0,-87.0,45.87931034482757,6.168963831867058,9.75
9.980825,-1043.0,-88.0,45.05172413793102,6.168963831867058,9.75
10.00875,-1081.0,-89.0,43.08620689655171,6.168963831867058,9.875
10.038558000000002,-1097.0,-90.0,42.25862068965516,6.168963831867058,9.875
10.057242000000002,-1120.0,-90.0,41.06896551724137,6.168963831867058,9.75
10.092653000000002,-1167.0,-91.0,38.63793103448275,6.218914956011731,9.25
10.114293,-1186.0,-94.0,37.65517241379309,6.218914956011731,9.25
10.134971,-1210.0,-98.0,36.41379310344826,6.218914956011731,9.125
10.160274000000001,-1236.0,-103.0,35.06896551724137,6.218914956011731,9.125
10.181362,-1258.0,-109.0,33.931034482758605,6.218914956011731,9.125
10.201246000000001,-1283.0,-113.0,32.63793103448275,6.218914956011731,9.25
